,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Age,Gender,Org
1246,1233851674965499905,1233837573967089665,2020-02-29 22:28:57 Egypt Standard Time,2020-02-29,22:28:57,200,1217279998870138885,seasonedkale,Kale M.,,"@kia_lynee I’m unsure if It’ll be possible to have them shipped if I even won, I’ll keep you updated.",en,[],[],[],0,0,0,[],[],https://twitter.com/SeasonedKale/status/1233851674965499905,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,<=18,male,non-org
1247,1233851664307834881,1233837573967089665,2020-02-29 22:28:55 Egypt Standard Time,2020-02-29,22:28:55,200,1099166879807987712,ultimate_yosh,Yoshinaga 🍑👅🦖🏳️‍🌈,,@kia_lynee My all-time fav is Chevre since she was in my NL town from the beginning and stayed the longest. I also like Dizzy since he shares my birthday.,en,[],[],[],0,0,0,[],[],https://twitter.com/Ultimate_Yosh/status/1233851664307834881,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,19-29,male,non-org
1248,1233851620397649925,1233837573967089665,2020-02-29 22:28:44 Egypt Standard Time,2020-02-29,22:28:44,200,1162872965358391296,luszki,Luan,,@kia_lynee Wolfgang and Labelle,de,[],[],[],0,0,0,[],[],https://twitter.com/Luszki/status/1233851620397649925,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,<=18,male,non-org
1249,1233851613082767366,1233454370995548160,2020-02-29 22:28:43 Egypt Standard Time,2020-02-29,22:28:43,200,707203807084716033,armughanzebb,Khulladhulla,,@ajmaljami @JanbazzKiran @murtazasolangi Payne unho ne to block kia hoa hai hamain. Ab kia kia Jaye? 😕😕 hamain to hogea ab virus.,fi,[],[],[],0,0,1,[],[],https://twitter.com/armughanzebb/status/1233851613082767366,False,,0,,,,,,,,"[{'screen_name': 'ajmaljami', 'name': 'Ajmal Jami', 'id': '233557996'}, {'screen_name': 'murtazasolangi', 'name': 'Murtaza Solangi', 'id': '37641696'}]",,,,,30-39,male,non-org
1250,1233851599166066691,1233847970690469888,2020-02-29 22:28:39 Egypt Standard Time,2020-02-29,22:28:39,200,880366628772487168,victoriasandhu1,Victoria Sandhuo,,"@AmSyedaFatima Qasmyy, I really want k main reading habit paida krun. But pata ni kia masla hy 😒",en,[],[],[],1,1,1,[],[],https://twitter.com/VictoriaSandhu1/status/1233851599166066691,False,,0,,,,,,,,"[{'screen_name': 'AmSyedaFatima', 'name': 'Syeda Fatima', 'id': '3286359792'}]",,,,,19-29,female,non-org
1251,1233851567285194753,1233837573967089665,2020-02-29 22:28:32 Egypt Standard Time,2020-02-29,22:28:32,200,716190701915021312,little_chibs,Chibs 🌙 Lost Judgment and WPS anime hype,,@kia_lynee Lobo is one of my top favorites! I've had him in my town in each game since if first started playing!,en,[],[],[],0,0,0,[],[],https://twitter.com/little_chibs/status/1233851567285194753,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,19-29,male,non-org
1252,1233851534158573568,1233772232297631744,2020-02-29 22:28:24 Egypt Standard Time,2020-02-29,22:28:24,200,2231043603,rajaaa_saheb,💞Ahmed💞,,@marifthahim In kuton ko kia sabaq ni sikhaya ja sakta kia salay haram khor kahin k,in,[],[],[],0,0,0,[],[],https://twitter.com/Rajaaa_SahEB/status/1233851534158573568,False,,0,,,,,,,,"[{'screen_name': 'marifthahim', 'name': 'Major Muhammad Arif TI(M) (Retd)', 'id': '1142963425'}]",,,,,30-39,female,non-org
1253,1233851533864898560,1233845857797181440,2020-02-29 22:28:24 Egypt Standard Time,2020-02-29,22:28:24,200,870777926932811777,shais272,Shais Ahmed Khan,,@ImPakis19474649 @ZiauddinY konsi ghustakhi supreme court nai bari kia ha or kaha ha k iss nain koi ghustakhi nhi ki hamaray mulk main jaahil gawar bharway moulvion ki sunna bnd krdo faiday main raho gay,in,[],[],[],1,0,8,[],[],https://twitter.com/shais272/status/1233851533864898560,False,,0,,,,,,,,"[{'screen_name': 'ZiauddinY', 'name': 'Ziauddin Yousafzai', 'id': '2194124415'}]",,,,,30-39,male,non-org
1254,1233851502516551680,1233837573967089665,2020-02-29 22:28:16 Egypt Standard Time,2020-02-29,22:28:16,200,1109948906081665024,every_chicken,Chicken 🖤🤍💜,,@kia_lynee Muffy and Tia!!,en,[],[],[],0,0,0,[],[],https://twitter.com/Every_Chicken/status/1233851502516551680,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,19-29,female,non-org
1255,1233851499794649094,1233851499794649094,2020-02-29 22:28:16 Egypt Standard Time,2020-02-29,22:28:16,200,894605092363620355,johnkennyug1,Kampala Edge Times 🇺🇬🌏,,How do you like my new Kia cars straight from Japan? 🤔💖  https://t.co/hoRFp8ynv3,en,[],[],['https://pbs.twimg.com/media/ER-FYQ-WkAIpv_a.jpg'],1,0,3,[],[],https://twitter.com/johnkennyug1/status/1233851499794649094,False,,1,https://pbs.twimg.com/media/ER-FYQ-WkAIpv_a.jpg,,,,,,,[],,,,,>=40,male,is-org
1256,1233851493192732672,1233730891240935424,2020-02-29 22:28:14 Egypt Standard Time,2020-02-29,22:28:14,200,993660884189896705,wanithefighter,I Am BurHan WaNi✌️,,@caged__bird__55 Kia halat chl rhy Jammu mai,in,[],[],[],0,0,0,[],[],https://twitter.com/WaniTheFighteR/status/1233851493192732672,False,,0,,,,,,,,[],,,,,19-29,male,non-org
1257,1233851487777959937,1233851487777959937,2020-02-29 22:28:13 Egypt Standard Time,2020-02-29,22:28:13,200,332445393,heydrkia,Dr. Kia Turner Ed.D,,😭😭 where is Kia Turner on this list?? 🙏🏾 #iwantaprizetoo #okaythisdaywasaprizetoo #sugarfire #AWESOMEteachers #goodtimes #still 🤷🏽‍♀️ @edcampstl @LearningSTL  https://t.co/WcVzvuRaIR,en,"[{'screen_name': 'edcampstl', 'name': '#edcampstl', 'id': '351233025'}, {'screen_name': 'learningstl', 'name': 'connected learning stl', 'id': '3033264650'}]",[],[],0,1,3,"['iwantaprizetoo', 'okaythisdaywasaprizetoo', 'sugarfire', 'awesometeachers', 'goodtimes', 'still']",[],https://twitter.com/HeyDrKia/status/1233851487777959937,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1233851415623294977/pu/img/CvWNuV4dFzMTcpoc.jpg,,,,,,,[],,,,,30-39,female,non-org
1258,1233851457503297536,1233837573967089665,2020-02-29 22:28:05 Egypt Standard Time,2020-02-29,22:28:05,200,1076736929423478785,rickypim271,Ricky🤍,,@kia_lynee Apollo is my absolute favorite 😎,en,[],[],[],0,0,0,[],[],https://twitter.com/rickypim271/status/1233851457503297536,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,<=18,male,non-org
1259,1233851449848848384,1203250125985894400,2020-02-29 22:28:04 Egypt Standard Time,2020-02-29,22:28:04,200,852550700991221760,iceovershadows,Rannsa 🌞,,@Monicas_7777 @_Nikitastic Tune bda kia h sb 🤔😂,in,[],[],[],1,0,1,[],[],https://twitter.com/iceovershadows/status/1233851449848848384,False,,0,,,,,,,,"[{'screen_name': 'monicas_7777', 'name': 'Gunjan', 'id': '1169179500376018944'}, {'screen_name': '_Nikitastic', 'name': 'Nikki🇮🇳', 'id': '1109716199896576000'}]",,,,,<=18,female,non-org
1260,1233851428793393152,1233850169701085189,2020-02-29 22:27:59 Egypt Standard Time,2020-02-29,22:27:59,200,764196497902690304,reykonae,KC Reyko-Chan UwU,,@LEC @Kia_Motors @G2esports @TeamVitality Jactroll for Troll 🤭,en,[],[],[],0,0,0,[],[],https://twitter.com/Reykonae/status/1233851428793393152,False,,0,,,,,,,,"[{'screen_name': 'LEC', 'name': 'LEC', 'id': '1076110847947300865'}, {'screen_name': 'G2esports', 'name': 'G2 Esports', 'id': '1124722303'}, {'screen_name': 'TeamVitality', 'name': 'Team Vitality', 'id': '1603687711'}]",,,,,19-29,female,non-org
1261,1233851398028173313,1233848807277965315,2020-02-29 22:27:51 Egypt Standard Time,2020-02-29,22:27:51,200,781541336088449024,sheraz_uzumaki,Sheraz. 🇵🇸,,@noormaliikk Kia hua,fi,[],[],[],0,0,0,[],[],https://twitter.com/sheraz_uzumaki/status/1233851398028173313,False,,0,,,,,,,,[],,,,,<=18,male,non-org
1262,1233851387630542849,1233851387630542849,2020-02-29 22:27:49 Egypt Standard Time,2020-02-29,22:27:49,200,436238697,jesus0079,legalize cocaine and tax it,,I woke up in a certified pre-owned Kia,en,[],[],[],1,1,3,[],[],https://twitter.com/JESUS0079/status/1233851387630542849,False,,0,,,,,,,,[],,,,,30-39,male,non-org
1263,1233851369238532096,1233850169701085189,2020-02-29 22:27:44 Egypt Standard Time,2020-02-29,22:27:44,200,4866772433,tobiwizard,Tobi,,@LEC @Kia_Motors @G2esports @TeamVitality Wtf jankos? He was in game? XD vote miky or caps,en,[],[],[],0,0,0,[],[],https://twitter.com/TobiWizard/status/1233851369238532096,False,,0,,,,,,,,"[{'screen_name': 'LEC', 'name': 'LEC', 'id': '1076110847947300865'}, {'screen_name': 'G2esports', 'name': 'G2 Esports', 'id': '1124722303'}, {'screen_name': 'TeamVitality', 'name': 'Team Vitality', 'id': '1603687711'}]",,,,,<=18,male,non-org
1264,1233851360673697795,1233847572160274438,2020-02-29 22:27:42 Egypt Standard Time,2020-02-29,22:27:42,200,832119743360466944,shehnazsolofc,SHEHNAAZ OFFICIAL FC 🇵🇰 // FLY,,@jags229 @PujaMahajan14 @Shehnazgill123 Bhai Wo Sid Ki ha Or Agr Wo Mili Ha wo Aps Mai kush Ha to Hame Kia . Mai to Kush Hu agr Shehnaaz Sid k Sath kush ha. Mai uski kushi mai kush hu,et,[],[],[],0,0,0,[],[],https://twitter.com/shehnazsolofc/status/1233851360673697795,False,,0,,,,,,,,"[{'screen_name': 'jags229', 'name': 'Jagjeet singh', 'id': '113430989'}, {'screen_name': 'PujaMahajan14', 'name': 'Puja Mahajan', 'id': '1284455912346750976'}]",,,,,30-39,female,non-org
1265,1233851346635370506,1233851346635370506,2020-02-29 22:27:39 Egypt Standard Time,2020-02-29,22:27:39,200,330759499,edeborddd,osama mandango hate account,,just saw an AAA roadside assistance car in the form of a kia soul. canceling my membership.,en,[],[],[],0,0,6,[],[],https://twitter.com/edeborddd/status/1233851346635370506,False,,0,,,,,,,,[],,,,,<=18,male,non-org
1266,1233851345763012609,1233837573967089665,2020-02-29 22:27:39 Egypt Standard Time,2020-02-29,22:27:39,200,1148744951901106176,h9nniie,hanniiiee ʚ♡⃛ɞ,,"@kia_lynee my favorites are kiki, hopper, carmen, and coco!!",en,[],[],[],0,0,0,[],[],https://twitter.com/h9nniie/status/1233851345763012609,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,<=18,female,non-org
1267,1233851322153213953,1233837573967089665,2020-02-29 22:27:33 Egypt Standard Time,2020-02-29,22:27:33,200,3384311434,theboolord,Mike,,@kia_lynee @awkwarmental Cube &amp; Marina are must haves for my town,en,[],[],[],0,0,0,[],[],https://twitter.com/TheBooLord/status/1233851322153213953,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}, {'screen_name': 'awkwarmental', 'name': 'Awkwarmental', 'id': '821103941471571972'}]",,,,,19-29,male,non-org
1268,1233851306739036160,1233837573967089665,2020-02-29 22:27:30 Egypt Standard Time,2020-02-29,22:27:30,200,2533377931,ssinsko,Sheri Sinsko,,@kia_lynee @pansyleaf @MsSarahBunker @LegendOfSaints Alfonso Del and all the Alligators,it,[],[],[],0,0,0,[],[],https://twitter.com/SSinsko/status/1233851306739036160,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}, {'screen_name': 'pansyleaf', 'name': 'Chelsea 💕', 'id': '1230724326975889410'}, {'screen_name': 'MsSarahBunker', 'name': 'Sarah Bakes', 'id': '18640364'}, {'screen_name': 'LegendOfSaints', 'name': 'S⊥NI∀S', 'id': '235776567'}]",,,,,19-29,female,non-org
1269,1233851275038646286,1233837573967089665,2020-02-29 22:27:22 Egypt Standard Time,2020-02-29,22:27:22,200,814963305873817601,typ0id,max ready for fall 🏳️‍🌈,,"@kia_lynee My favorite villager was always Diana. She was in my very first town, and when she moved away i was so heartbroken ❤️",en,[],[],[],0,0,0,[],[],https://twitter.com/typ0id/status/1233851275038646286,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,<=18,female,non-org
1270,1233851260417323008,1233828042260254721,2020-02-29 22:27:18 Egypt Standard Time,2020-02-29,22:27:18,200,1223957995807096832,temojin4,Temojin⭐ #IamAsimianForever,,@akasshagupta @sidharth_shukla @TeamSiddShukla Sir u r a gangster man....Kia exposed Kia maza agea...🔥🔥,in,[],[],[],0,0,0,[],[],https://twitter.com/Temojin4/status/1233851260417323008,False,,0,,,,,,,,"[{'screen_name': 'akasshagupta', 'name': 'Sky😈', 'id': '973834747662209026'}, {'screen_name': 'sidharth_shukla', 'name': 'Sidharth Shukla', 'id': '1396961022'}, {'screen_name': 'TeamSiddShukla', 'name': 'Kattar SidHearts FC', 'id': '2429462648'}]",,,,,<=18,female,non-org
1271,1233851248698417152,1233850169701085189,2020-02-29 22:27:16 Egypt Standard Time,2020-02-29,22:27:16,200,900365243104284673,_zvarri_,Zvarri,,@LEC @Kia_Motors @G2esports @TeamVitality Where's Luka The Bazooka?,en,[],[],[],0,0,0,[],[],https://twitter.com/_Zvarri_/status/1233851248698417152,False,,0,,,,,,,,"[{'screen_name': 'LEC', 'name': 'LEC', 'id': '1076110847947300865'}, {'screen_name': 'G2esports', 'name': 'G2 Esports', 'id': '1124722303'}, {'screen_name': 'TeamVitality', 'name': 'Team Vitality', 'id': '1603687711'}]",,,,,19-29,male,non-org
1272,1233851242092408832,1233843523113361419,2020-02-29 22:27:14 Egypt Standard Time,2020-02-29,22:27:14,200,1027442818602725376,thenameisshery,-Shehryar Ahmed Raja.,,@fazuliyat uska name e (my proud💕) save kia tha abb toot gaya subkujj💔,et,[],[],[],1,0,0,[],[],https://twitter.com/thenameisShery/status/1233851242092408832,False,,0,,,,,,,,"[{'screen_name': 'fazuliyat', 'name': 'yaraa', 'id': '1005928445585580032'}]",,,,,19-29,male,non-org
1273,1233851227122929664,1233841845140119552,2020-02-29 22:27:11 Egypt Standard Time,2020-02-29,22:27:11,200,1223837804670513157,nguynph69005441,Hanbin,,@QuynThu4 T vẫn ở đâu và chừo 20 con khốn kia xl :)),vi,[],[],[],0,0,0,[],[],https://twitter.com/Nguynph69005441/status/1233851227122929664,False,,0,,,,,,,,"[{'screen_name': 'QuynThu4', 'name': 'Quyền Thu', 'id': '1217361191187599361'}]",,,,,<=18,male,non-org
1274,1233851208856678400,1233845262466064385,2020-02-29 22:27:06 Egypt Standard Time,2020-02-29,22:27:06,200,274999147,artists_choice_,Dₐzzₗᵢₙ_ₜₐᵤᵣᵤₛ,,@afshiiii_says_ Iski kia samajh aaya jo isnay Fav kia .. 👇👇👇  https://t.co/HJsaJOl7I5,in,[],[],['https://pbs.twimg.com/media/ER-FInVXUAAp7DO.jpg'],1,0,0,[],[],https://twitter.com/artists_choice_/status/1233851208856678400,False,,1,https://pbs.twimg.com/media/ER-FInVXUAAp7DO.jpg,,,,,,,"[{'screen_name': 'afshiiii_says_', 'name': '𝑨𝒇𝒔𝒉𝒊 🕊️', 'id': '885933892494135300'}]",,,,,30-39,male,non-org
1275,1233851175700697089,1233851175700697089,2020-02-29 22:26:58 Egypt Standard Time,2020-02-29,22:26:58,200,347519030,princesfatimaa,Miss Fáti ✨,,Don’t rev your engine at a red light bc Imma take it as you wanting to race and Imma take off with my lil Kia Optima.,en,[],[],[],0,0,0,[],[],https://twitter.com/princesfatimaa/status/1233851175700697089,False,,0,,,,,,,,[],,,,,19-29,female,non-org
1276,1233851164980060167,1233850944804282368,2020-02-29 22:26:56 Egypt Standard Time,2020-02-29,22:26:56,200,160406862,danielgdu,Algun Daniel,,@gaya_trid En la Kia?,es,[],[],[],1,0,1,[],[],https://twitter.com/DanielGdu/status/1233851164980060167,False,,0,,,,,,,,"[{'screen_name': 'gaya_trid', 'name': 'Dian🍀🌻', 'id': '987863306'}]",,,,,19-29,male,non-org
1277,1233851158567014400,1233602685703774209,2020-02-29 22:26:54 Egypt Standard Time,2020-02-29,22:26:54,200,1051433720308207616,amir39488463,Amir,,@NJLahori Haaaaahaaaaaahaaaa Kia bne ga lagoriun ka....duain daigen den ....,in,[],[],[],0,0,0,[],[],https://twitter.com/Amir39488463/status/1233851158567014400,False,,0,,,,,,,,"[{'screen_name': 'NJLahori', 'name': 'Nadia Jamil', 'id': '145969327'}]",,,,,30-39,male,non-org
1278,1233851155278651392,1233846094628560896,2020-02-29 22:26:53 Egypt Standard Time,2020-02-29,22:26:53,200,718802850210541568,mrazaad_,мя αzα∂💕,,@i_HijabZahra Jb Hm soty hyn To Hm most Ki halat my hoty hyn (half death) we don’t know ky Kia horha kia ni . To murdy b kbi sunty hy kia,en,[],[],[],1,0,1,[],[],https://twitter.com/mrazaad_/status/1233851155278651392,False,,0,,,,,,,,[],,,,,<=18,male,non-org
1279,1233851110877646849,1233837573967089665,2020-02-29 22:26:43 Egypt Standard Time,2020-02-29,22:26:43,200,2334074893,slyhedgehogbro,Braulio Amezquita,,"@kia_lynee @awkwarmental My would be Blaire, I’ve had her in my village in every game I’ve played.",en,[],[],[],0,0,0,[],[],https://twitter.com/SlyHedgehogBro/status/1233851110877646849,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}, {'screen_name': 'awkwarmental', 'name': 'Awkwarmental', 'id': '821103941471571972'}]",,,,,<=18,male,non-org
1280,1233851089700708358,1233838971249135617,2020-02-29 22:26:38 Egypt Standard Time,2020-02-29,22:26:38,200,871117892691124224,ssm8280533,S.S.M,,@ji_behen And then he went to the bedroom for sleep 😂😂😂 Kia Bana diya hai mian ko,en,[],[],[],0,0,1,[],[],https://twitter.com/SSM8280533/status/1233851089700708358,False,,0,,,,,,,,[],,,,,>=40,male,non-org
1281,1233851075507245056,1233837573967089665,2020-02-29 22:26:34 Egypt Standard Time,2020-02-29,22:26:34,200,852665085499723776,aurelyon22,Sierra,,"@kia_lynee @awkwarmental My fav villagers are Merry, Rosie, Freya, and Beau ♡",en,[],[],[],0,0,0,[],[],https://twitter.com/Aurelyon22/status/1233851075507245056,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}, {'screen_name': 'awkwarmental', 'name': 'Awkwarmental', 'id': '821103941471571972'}]",,,,,19-29,female,non-org
1282,1233851063482101760,1233850169701085189,2020-02-29 22:26:32 Egypt Standard Time,2020-02-29,22:26:32,200,4726671755,chro0max,CHRoOMAX,,@LEC @Kia_Motors @G2esports @TeamVitality Wunder 😌,de,[],[],[],0,0,1,[],[],https://twitter.com/CHRo0MAX/status/1233851063482101760,False,,0,,,,,,,,"[{'screen_name': 'LEC', 'name': 'LEC', 'id': '1076110847947300865'}, {'screen_name': 'G2esports', 'name': 'G2 Esports', 'id': '1124722303'}, {'screen_name': 'TeamVitality', 'name': 'Team Vitality', 'id': '1603687711'}]",,,,,19-29,male,non-org
1283,1233851040350343168,1233830964192849921,2020-02-29 22:26:26 Egypt Standard Time,2020-02-29,22:26:26,200,1222054233849126912,arpacasm,A.,,@bojirbitto @KMystry6 @kamnagupta92 Pata nahi us tharki k sath rash ko jodke kia maja ata ha,hi,[],[],[],0,0,0,[],[],https://twitter.com/ArpaCasm/status/1233851040350343168,False,,0,,,,,,,,[],,,,,<=18,male,non-org
1284,1233851003918835713,1233850752625500161,2020-02-29 22:26:17 Egypt Standard Time,2020-02-29,22:26:17,200,741531767115534336,thenom__,N O M ' 🇵🇰,,@khiradhussain3 Tmko Kia hora larki 🙄,in,[],[],[],0,0,0,[],[],https://twitter.com/thenom__/status/1233851003918835713,False,,0,,,,,,,,[],,,,,<=18,male,non-org
1285,1233850988563435521,1233565187040350209,2020-02-29 22:26:14 Egypt Standard Time,2020-02-29,22:26:14,200,1232837844709888002,bashirawan_pak,Bashir Awan,,@majorgauravarya Major sach bolny ki aadat daalo. Agr aaj hindu majority ne muslims ki killing ko condumn na kia to pher Muslims aur Hindus ki nafrat barh jaey gi jo k War men convert ho jaey gi. Hosh kro......  So condumn muslim's killing in India.,hi,[],[],[],0,0,0,[],[],https://twitter.com/Bashirawan_Pak/status/1233850988563435521,False,,0,,,,,,,,"[{'screen_name': 'majorgauravarya', 'name': 'Major Gaurav Arya (Retd)', 'id': '758859344561569792'}]",,,,,30-39,male,non-org
1286,1233850948776120320,1233837573967089665,2020-02-29 22:26:04 Egypt Standard Time,2020-02-29,22:26:04,200,563701029,anonuserhere,tosh 🐧🐧🐧,,@kia_lynee isabelleeee and this one  https://t.co/kyAQQdONrm,en,[],[],['https://pbs.twimg.com/media/ER-E5OMUEAAM8xN.jpg'],0,0,0,[],[],https://twitter.com/anonuserhere/status/1233850948776120320,False,,1,https://pbs.twimg.com/media/ER-E5OMUEAAM8xN.jpg,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,<=18,male,non-org
1287,1233850932884049920,1233804704653594629,2020-02-29 22:26:00 Egypt Standard Time,2020-02-29,22:26:00,200,16086285,vmlemon,Tyson Key,,@alt_kia A ShamWow for your submarine!,en,[],[],[],0,0,0,[],[],https://twitter.com/vmlemon/status/1233850932884049920,False,,0,,,,,,,,"[{'screen_name': 'alt_kia', 'name': 'alt_kia', 'id': '1434211155086508037'}]",,,,,30-39,male,non-org
1288,1233850919038705665,1233837573967089665,2020-02-29 22:25:57 Egypt Standard Time,2020-02-29,22:25:57,200,721722768811810816,kagakusanagi,Kaga @ Deltarune Chapter 2,,"@kia_lynee Marshal, Savannah, and Static!",en,[],[],[],0,0,0,[],[],https://twitter.com/KagaKusanagi/status/1233850919038705665,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,<=18,male,non-org
1289,1233850886792908800,1233821986637434880,2020-02-29 22:25:49 Egypt Standard Time,2020-02-29,22:25:49,200,908994414844022785,mariana_tress,I'm_Mahi,,@flamedone2 Ma. Kabbb ignore Kia behn ko??,eu,[],[],[],1,0,0,[],[],https://twitter.com/Mariana_tress/status/1233850886792908800,False,,0,,,,,,,,[],,,,,<=18,female,non-org
1290,1233850881906483200,1233837573967089665,2020-02-29 22:25:48 Egypt Standard Time,2020-02-29,22:25:48,200,933416592280518656,brlotor,BRYCE,,@kia_lynee ribbot 🥺,en,[],[],[],0,0,0,[],[],https://twitter.com/brlotor/status/1233850881906483200,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,<=18,male,non-org
1291,1233850866395942912,1233850169701085189,2020-02-29 22:25:45 Egypt Standard Time,2020-02-29,22:25:45,200,999816305476648965,than0553,Tom Anderson,,@LEC @Kia_Motors @G2esports @TeamVitality How is Perkz not an option? Rigging the voting to decrease his odds of winning the most Kia awards this split,en,[],[],[],0,0,0,[],[],https://twitter.com/than0553/status/1233850866395942912,False,,0,,,,,,,,"[{'screen_name': 'LEC', 'name': 'LEC', 'id': '1076110847947300865'}, {'screen_name': 'G2esports', 'name': 'G2 Esports', 'id': '1124722303'}, {'screen_name': 'TeamVitality', 'name': 'Team Vitality', 'id': '1603687711'}]",,,,,19-29,male,non-org
1292,1233850861329244160,1233837573967089665,2020-02-29 22:25:43 Egypt Standard Time,2020-02-29,22:25:43,200,1167655383793618944,echo2902,Echo 🂱,,"@kia_lynee My two favorites are Goldie, from my first Animal Crossing town, and Kidd.",en,[],[],[],0,0,0,[],[],https://twitter.com/Echo2902/status/1233850861329244160,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,<=18,male,non-org
1293,1233850844149272576,1233837573967089665,2020-02-29 22:25:39 Egypt Standard Time,2020-02-29,22:25:39,200,765035393246908417,sirliozies,ʚ beffany ɞ,,"@kia_lynee Poppy, Bunnie, Merengue, and Marina!",en,[],[],[],0,0,0,[],[],https://twitter.com/sirliozies/status/1233850844149272576,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,<=18,female,non-org
1294,1233850832690515968,1233837573967089665,2020-02-29 22:25:37 Egypt Standard Time,2020-02-29,22:25:37,200,877730290562629632,tommymacklin1,Tommy Macklin,,@kia_lynee Tom Nook has to be my favorite just because he is such an engaging villain.,en,[],[],[],0,0,0,[],[],https://twitter.com/TommyMacklin1/status/1233850832690515968,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,19-29,male,non-org
1295,1233850828441686017,1233837573967089665,2020-02-29 22:25:35 Egypt Standard Time,2020-02-29,22:25:35,200,1034602140206067712,misangosthighs,✨ honey,,@kia_lynee bob and kid cat!! &lt;3,en,[],[],[],0,0,0,[],[],https://twitter.com/Misangosthighs/status/1233850828441686017,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,19-29,female,non-org
1296,1233850821898637314,1233842950402125828,2020-02-29 22:25:34 Egypt Standard Time,2020-02-29,22:25:34,200,3982421721,darwaish7_salar,💫خاک نشیں💫,,@SumbulK04877185 Headphone k andar kia likha hy?  https://t.co/0of6ZTbEHx,en,[],[],['https://pbs.twimg.com/media/ER-ExtBX0AISkbe.jpg'],2,0,0,[],[],https://twitter.com/Darwaish7_SaLaR/status/1233850821898637314,False,,1,https://pbs.twimg.com/media/ER-ExtBX0AISkbe.jpg,,,,,,,[],,,,,19-29,male,non-org
1297,1233850808208445440,1233837573967089665,2020-02-29 22:25:31 Egypt Standard Time,2020-02-29,22:25:31,200,867536620853108736,shahcairo,Prince of Egypt,,@kia_lynee Ankha and Lucky 🥰,en,[],[],[],0,0,0,[],[],https://twitter.com/ShahCairo/status/1233850808208445440,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,<=18,male,non-org
1298,1233850750381559809,1233837573967089665,2020-02-29 22:25:17 Egypt Standard Time,2020-02-29,22:25:17,200,496207680,nyokosato,-LIVE- Nyoko 🐈‍⬛ (Debut 2021),,@kia_lynee I dont have a fav but I have one I dislike. Olivia from the Gamecube Ver,en,[],[],[],0,0,0,[],[],https://twitter.com/nyokosato/status/1233850750381559809,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,19-29,female,non-org
